instrument,date,direction,ob_ts,placed_ts,age_at_placement_min,hour_utc,weekday,killzone,ml_proba,entry,sl,tp,rr,ob_high,ob_low,ob_size_pct,ctx_h1_close_above_ma20,ctx_h1_atr_5,ctx_h1_trend,ctx_dist_to_h1_swing_high_pct,ctx_dist_to_h1_swing_low_pct,ctx_h4_close_above_ma20,ctx_h4_trend,features_json,price_at_placement,entry_vs_ref_price_pct,outcome,fill_ts,time_to_fill_s,price_at_fill,risk_abs,reward_abs,mfe_R,mae_R,ticks_count_in_trade,exit_ts,hold_time_s,pnl_r
NAS100,2026-05-13,bullish,2026-05-13 14:21:00+00:00,2026-05-13 14:25:00+00:00,4.0,14,Wednesday,ny_morning,0.7330201955599894,29108.8,29041.05,29214.05,1.5535055350553506,29108.8,29088.8,0.06870774473698675,True,146.95,range,0.4402793166181077,1.4000027357161346,True,range,"{""score"": 97.0, ""quality"": 62.0, ""ob_strength"": 7.0, ""sweep_strength"": 5.0, ""retest_count"": 0.0, ""is_unicorn"": 0.0, ""rr"": 1.5535055350553506, ""risk_points"": 67.75, ""tp_source_htf"": 1.0, ""tp_source_capped"": 0.0, ""daily_bias_aligned"": 1.0, ""daily_bias_neutral"": 0.0, ""kz_london"": 0.0, ""kz_ny_am"": 1.0, ""kz_ny_pm"": 0.0, ""kz_asia"": 0.0, ""kz_ny_lunch"": 0.0, ""has_smt"": 0.0, ""has_feu_vert"": 0.0, ""has_breaker_kz"": 0.0, ""has_mss_fvg"": 1.0, ""has_po3_dist"": 1.0, ""has_phase_expansion"": 0.0, ""has_open_midnight_respect"": 0.0, ""has_FVG_sync"": 1.0, ""has_parent_ob"": 0.0, ""has_grandparent_ob"": 0.0, ""has_good_zone"": 0.0, ""has_session_direction"": 1.0, ""ob_group_size"": 1.0, ""bars_sweep_to_validation"": 20.0, ""bars_group_to_validation"": 21.0, ""is_bullish"": 1.0, ""hour_of_day"": 14.0, ""day_of_week"": 2.0, ""minutes_into_killzone"": 21.0, ""atr_at_setup"": 27.357142857142858, ""atr_ratio_100"": 1.1837794399456019, ""dist_to_pdh_pct"": 1.2911353343811622, ""dist_to_pdl_pct"": 0.4392457257215785, ""dist_to_d1_open_pct"": -1.1949757050458465, ""phase_reversal"": 0.0, ""phase_manipulation"": 0.0, ""vol_ratio_setup"": 1.1845482943123127, ""has_mss_nearby"": 1.0, ""po3_body_pct"": 0.5663716814159292, ""po3_upper_wick"": 0.0, ""po3_lower_wick"": 0.0, ""po3_aligned"": 0.0, ""po3_htf2_aligned"": 1.0, ""displacement_ratio"": 0.7859007832898173, ""fib_level"": 0.4293537787513691, ""mom_60"": -0.3097188403168373, ""mom_240"": -0.6548084940939344, ""body_ratio_recent"": 0.43679588418131765, ""mom_aligned"": 0.0, ""atr_regime"": 1.620111256190735, ""dist_pdh_atr"": 13.9177545691906, ""dist_pdl_atr"": 4.653263707571775}",29237.6,0.44247787610619216,NO_FILL,,,,,,,,,,,
NAS100,2026-05-13,bullish,2026-05-13 14:52:00+00:00,2026-05-13 14:55:00+00:00,3.0,14,Wednesday,ny_morning,0.7130461288420258,29204.8,29144.05,29312.35,1.7703703703703584,29204.8,29144.05,0.2080137511641922,True,146.95,range,0.4402793166181077,1.4000027357161346,True,range,"{""score"": 148.0, ""quality"": 34.0, ""ob_strength"": 4.0, ""sweep_strength"": 5.0, ""retest_count"": 0.0, ""is_unicorn"": 0.0, ""rr"": 1.7703703703703584, ""risk_points"": 60.75, ""tp_source_htf"": 1.0, ""tp_source_capped"": 0.0, ""daily_bias_aligned"": 1.0, ""daily_bias_neutral"": 0.0, ""kz_london"": 0.0, ""kz_ny_am"": 1.0, ""kz_ny_pm"": 0.0, ""kz_asia"": 0.0, ""kz_ny_lunch"": 0.0, ""has_smt"": 0.0, ""has_feu_vert"": 0.0, ""has_breaker_kz"": 0.0, ""has_mss_fvg"": 1.0, ""has_po3_dist"": 1.0, ""has_phase_expansion"": 0.0, ""has_open_midnight_respect"": 1.0, ""has_FVG_sync"": 1.0, ""has_parent_ob"": 1.0, ""has_grandparent_ob"": 1.0, ""has_good_zone"": 0.0, ""has_session_direction"": 1.0, ""ob_group_size"": 4.0, ""bars_sweep_to_validation"": 13.0, ""bars_group_to_validation"": 16.0, ""is_bullish"": 1.0, ""hour_of_day"": 14.0, ""day_of_week"": 2.0, ""minutes_into_killzone"": 52.0, ""atr_at_setup"": 19.142857142857142, ""atr_ratio_100"": 0.7671411682873006, ""dist_to_pdh_pct"": 0.9655962874984528, ""dist_to_pdl_pct"": 0.7704915204527001, ""dist_to_d1_open_pct"": -0.8691195264223514, ""phase_reversal"": 0.0, ""phase_manipulation"": 0.0, ""vol_ratio_setup"": 0.7675256462394112, ""has_mss_nearby"": 1.0, ""po3_body_pct"": 0.6314199395770392, ""po3_upper_wick"": 0.0, ""po3_lower_wick"": 0.0, ""po3_aligned"": 1.0, ""po3_htf2_aligned"": 1.0, ""displacement_ratio"": 0.914179104477612, ""fib_level"": 0.7606790799561884, ""mom_60"": 0.39690653452485475, ""mom_240"": -0.32326520028795336, ""body_ratio_recent"": 0.4084119877748706, ""mom_aligned"": 1.0, ""atr_regime"": 1.806065693908676, ""dist_pdh_atr"": 14.875, ""dist_pdl_atr"": 11.66492537313429}",29279.35,0.2552662576014877,NO_FILL,,,,,,,,,,,
NAS100,2026-05-14,bullish,2026-05-14 13:14:00+00:00,2026-05-14 13:15:00+00:00,1.0,13,Thursday,ny_morning,0.8046820130048082,29396.9,29375.9,29438.9,2.0,29396.9,29375.9,0.071436103806864,False,117.37000000000117,range,0.5141056682270819,0.3456215333922734,True,range,"{""score"": 44.0, ""quality"": 44.0, ""ob_strength"": 5.0, ""sweep_strength"": 8.0, ""retest_count"": 0.0, ""is_unicorn"": 0.0, ""rr"": 2.0, ""risk_points"": 21.0, ""tp_source_htf"": 1.0, ""tp_source_capped"": 1.0, ""daily_bias_aligned"": 0.0, ""daily_bias_neutral"": 1.0, ""kz_london"": 0.0, ""kz_ny_am"": 1.0, ""kz_ny_pm"": 0.0, ""kz_asia"": 0.0, ""kz_ny_lunch"": 0.0, ""has_smt"": 0.0, ""has_feu_vert"": 1.0, ""has_breaker_kz"": 0.0, ""has_mss_fvg"": 0.0, ""has_po3_dist"": 0.0, ""has_phase_expansion"": 0.0, ""has_open_midnight_respect"": 0.0, ""has_FVG_sync"": 0.0, ""has_parent_ob"": 0.0, ""has_grandparent_ob"": 0.0, ""has_good_zone"": 1.0, ""has_session_direction"": 1.0, ""ob_group_size"": 2.0, ""bars_sweep_to_validation"": 2.0, ""bars_group_to_validation"": 3.0, ""is_bullish"": 1.0, ""hour_of_day"": 13.0, ""day_of_week"": 3.0, ""minutes_into_killzone"": 14.0, ""atr_at_setup"": 12.878571428571636, ""atr_ratio_100"": 1.4370197978767656, ""dist_to_pdh_pct"": 1.0510230013312396, ""dist_to_pdl_pct"": 0.0714871714568745, ""dist_to_d1_open_pct"": -0.7396352303404052, ""phase_reversal"": 0.0, ""phase_manipulation"": 0.0, ""vol_ratio_setup"": 1.43504531722056, ""has_mss_nearby"": 0.0, ""po3_body_pct"": 0.4, ""po3_upper_wick"": 0.0, ""po3_lower_wick"": 0.0, ""po3_aligned"": 0.0, ""po3_htf2_aligned"": 0.0, ""displacement_ratio"": 1.1695906432748349, ""fib_level"": -0.7509433962264151, ""mom_60"": -0.2933431453506807, ""mom_240"": -0.28827093398086895, ""body_ratio_recent"": 0.5721190423854704, ""mom_aligned"": 0.0, ""atr_regime"": 1.0120949923999638, ""dist_pdh_atr"": 24.245701608430004, ""dist_pdl_atr"": 1.6306156405989753}",29523.2,0.4296371386098509,NO_FILL,,,,,,,,,,,
NAS100,2026-05-14,bearish,2026-05-14 15:34:00+00:00,2026-05-14 15:35:00+00:00,1.0,15,Thursday,ny_morning,0.7314348818407915,29672.65,29701.15,29615.65,2.0,29697.65,29672.65,0.08425267038838796,True,140.7600000000006,range,0.06148321087225305,1.0413403003075918,True,range,"{""score"": 66.0, ""quality"": 28.0, ""ob_strength"": 4.0, ""sweep_strength"": 1.0, ""retest_count"": 0.0, ""is_unicorn"": 0.0, ""rr"": 2.0, ""risk_points"": 28.5, ""tp_source_htf"": 1.0, ""tp_source_capped"": 1.0, ""daily_bias_aligned"": 0.0, ""daily_bias_neutral"": 1.0, ""kz_london"": 0.0, ""kz_ny_am"": 1.0, ""kz_ny_pm"": 0.0, ""kz_asia"": 0.0, ""kz_ny_lunch"": 0.0, ""has_smt"": 0.0, ""has_feu_vert"": 1.0, ""has_breaker_kz"": 0.0, ""has_mss_fvg"": 1.0, ""has_po3_dist"": 0.0, ""has_phase_expansion"": 0.0, ""has_open_midnight_respect"": 0.0, ""has_FVG_sync"": 1.0, ""has_parent_ob"": 0.0, ""has_grandparent_ob"": 0.0, ""has_good_zone"": 1.0, ""has_session_direction"": 1.0, ""ob_group_size"": 3.0, ""bars_sweep_to_validation"": 8.0, ""bars_group_to_validation"": 10.0, ""is_bullish"": 0.0, ""hour_of_day"": 15.0, ""day_of_week"": 3.0, ""minutes_into_killzone"": 34.0, ""atr_at_setup"": 12.52142857142878, ""atr_ratio_100"": 0.6865571099588091, ""dist_to_pdh_pct"": 0.12285777277370777, ""dist_to_pdl_pct"": 1.0101818157060718, ""dist_to_d1_open_pct"": 0.19145089048300232, ""phase_reversal"": 0.0, ""phase_manipulation"": 0.0, ""vol_ratio_setup"": 0.6874995097693274, ""has_mss_nearby"": 0.0, ""po3_body_pct"": 0.09036144578313253, ""po3_upper_wick"": 0.0, ""po3_lower_wick"": 0.0, ""po3_aligned"": 1.0, ""po3_htf2_aligned"": 0.0, ""displacement_ratio"": 0.2595550484883014, ""fib_level"": 1.3103813559322033, ""mom_60"": 0.3805895924815794, ""mom_240"": 0.6905702379498039, ""body_ratio_recent"": 0.47329212969012213, ""mom_aligned"": 0.0, ""atr_regime"": 1.6219285056734427, ""dist_pdh_atr"": 2.9150028522532314, ""dist_pdl_atr"": 23.699372504277985}",29467.9,0.6900293704808973,NO_FILL,,,,,,,,,,,
NAS100,2026-05-14,bearish,2026-05-14 16:26:00+00:00,2026-05-14 16:30:00+00:00,4.0,16,Thursday,ny_afternoon,0.9135184560080309,29669.9,29709.15,29591.4,2.0,29697.15,29669.9,0.09184392262865732,True,144.42000000000115,range,0.1804040713995478,0.9504091125974381,True,range,"{""score"": 110.0, ""quality"": 32.0, ""ob_strength"": 2.0, ""sweep_strength"": 5.0, ""retest_count"": 0.0, ""is_unicorn"": 0.0, ""rr"": 2.0, ""risk_points"": 39.25, ""tp_source_htf"": 1.0, ""tp_source_capped"": 1.0, ""daily_bias_aligned"": 0.0, ""daily_bias_neutral"": 1.0, ""kz_london"": 0.0, ""kz_ny_am"": 0.0, ""kz_ny_pm"": 0.0, ""kz_asia"": 0.0, ""kz_ny_lunch"": 1.0, ""has_smt"": 0.0, ""has_feu_vert"": 1.0, ""has_breaker_kz"": 1.0, ""has_mss_fvg"": 1.0, ""has_po3_dist"": 0.0, ""has_phase_expansion"": 1.0, ""has_open_midnight_respect"": 0.0, ""has_FVG_sync"": 1.0, ""has_parent_ob"": 1.0, ""has_grandparent_ob"": 0.0, ""has_good_zone"": 1.0, ""has_session_direction"": 1.0, ""ob_group_size"": 5.0, ""bars_sweep_to_validation"": 29.0, ""bars_group_to_validation"": 33.0, ""is_bullish"": 0.0, ""hour_of_day"": 16.0, ""day_of_week"": 3.0, ""minutes_into_killzone"": 26.0, ""atr_at_setup"": 12.910714285714286, ""atr_ratio_100"": 1.031577986154309, ""dist_to_pdh_pct"": 0.13211418031145286, ""dist_to_pdl_pct"": 1.000820400396243, ""dist_to_d1_open_pct"": 0.18216535346663107, ""phase_reversal"": 0.0, ""phase_manipulation"": 0.0, ""vol_ratio_setup"": 1.0326093166211514, ""has_mss_nearby"": 1.0, ""po3_body_pct"": 0.43609022556390975, ""po3_upper_wick"": 0.0, ""po3_lower_wick"": 0.0, ""po3_aligned"": 1.0, ""po3_htf2_aligned"": 1.0, ""displacement_ratio"": 2.1493775933609958, ""fib_level"": 0.9458109146810146, ""mom_60"": -0.12375966714542855, ""mom_240"": 0.5671289035677409, ""body_ratio_recent"": 0.4739556170781043, ""mom_aligned"": 1.0, ""atr_regime"": 1.713062804767585, ""dist_pdh_atr"": 3.040110650069156, ""dist_pdl_atr"": 22.771784232365142}",29475.15,0.6563891351167344,NO_FILL,,,,,,,,,,,
NAS100,2026-05-14,bearish,2026-05-14 17:05:00+00:00,2026-05-14 17:10:00+00:00,5.0,17,Thursday,ny_afternoon,0.7684147045420062,29665.65,29681.65,29633.65,2.0,29677.15,29665.65,0.03876537342010035,True,156.61000000000058,range,0.17111509724057938,0.952512610255442,True,range,"{""score"": 75.0, ""quality"": 50.0, ""ob_strength"": 8.0, ""sweep_strength"": 5.0, ""retest_count"": 0.0, ""is_unicorn"": 0.0, ""rr"": 2.0, ""risk_points"": 16.0, ""tp_source_htf"": 1.0, ""tp_source_capped"": 1.0, ""daily_bias_aligned"": 0.0, ""daily_bias_neutral"": 1.0, ""kz_london"": 0.0, ""kz_ny_am"": 0.0, ""kz_ny_pm"": 0.0, ""kz_asia"": 0.0, ""kz_ny_lunch"": 1.0, ""has_smt"": 0.0, ""has_feu_vert"": 1.0, ""has_breaker_kz"": 0.0, ""has_mss_fvg"": 0.0, ""has_po3_dist"": 1.0, ""has_phase_expansion"": 0.0, ""has_open_midnight_respect"": 0.0, ""has_FVG_sync"": 1.0, ""has_parent_ob"": 1.0, ""has_grandparent_ob"": 0.0, ""has_good_zone"": 1.0, ""has_session_direction"": 1.0, ""ob_group_size"": 2.0, ""bars_sweep_to_validation"": 2.0, ""bars_group_to_validation"": 3.0, ""is_bullish"": 0.0, ""hour_of_day"": 17.0, ""day_of_week"": 3.0, ""minutes_into_killzone"": 5.0, ""atr_at_setup"": 13.339285714285714, ""atr_ratio_100"": 1.0438850971777323, ""dist_to_pdh_pct"": 0.14641953741524075, ""dist_to_pdl_pct"": 0.9863527585537805, ""dist_to_d1_open_pct"": 0.1678149780776937, ""phase_reversal"": 0.0, ""phase_manipulation"": 0.0, ""vol_ratio_setup"": 1.0444981375213886, ""has_mss_nearby"": 1.0, ""po3_body_pct"": 0.6707616707616708, ""po3_upper_wick"": 0.0, ""po3_lower_wick"": 0.0, ""po3_aligned"": 1.0, ""po3_htf2_aligned"": 0.0, ""displacement_ratio"": 0.9370816599732263, ""fib_level"": 0.9085318985395849, ""mom_60"": -0.15065615384097444, ""mom_240"": 0.8406604241892599, ""body_ratio_recent"": 0.37645352230459367, ""mom_aligned"": 1.0, ""atr_regime"": 1.8037484403931998, ""dist_pdh_atr"": 3.2610441767068274, ""dist_pdl_atr"": 21.721552878179384}",29502.4,0.5502997574635985,NO_FILL,,,,,,,,,,,
XAUUSD,2026-05-12,bullish,2026-05-12 11:28:00+00:00,2026-05-12 11:30:00+00:00,2.0,11,Tuesday,london,0.7372268285978862,4696.87,4692.86,4705.52,2.157107231920218,4696.87,4695.42,0.03087162301702662,False,16.490000000000144,range,1.420109291475098,0.45594771686199265,False,range,"{""score"": 44.0, ""quality"": 57.0, ""ob_strength"": 9.0, ""sweep_strength"": 5.0, ""retest_count"": 0.0, ""is_unicorn"": 0.0, ""rr"": 2.157107231920218, ""risk_points"": 4.010000000000218, ""tp_source_htf"": 1.0, ""tp_source_capped"": 0.0, ""daily_bias_aligned"": 0.0, ""daily_bias_neutral"": 1.0, ""kz_london"": 0.0, ""kz_ny_am"": 0.0, ""kz_ny_pm"": 0.0, ""kz_asia"": 0.0, ""kz_ny_lunch"": 0.0, ""has_smt"": 0.0, ""has_feu_vert"": 1.0, ""has_breaker_kz"": 0.0, ""has_mss_fvg"": 1.0, ""has_po3_dist"": 1.0, ""has_phase_expansion"": 1.0, ""has_open_midnight_respect"": 0.0, ""has_FVG_sync"": 1.0, ""has_parent_ob"": 0.0, ""has_grandparent_ob"": 0.0, ""has_good_zone"": 0.0, ""has_session_direction"": 0.0, ""ob_group_size"": 1.0, ""bars_sweep_to_validation"": 6.0, ""bars_group_to_validation"": 6.0, ""is_bullish"": 1.0, ""hour_of_day"": 11.0, ""day_of_week"": 1.0, ""minutes_into_killzone"": -1.0, ""atr_at_setup"": 2.0335714285714466, ""atr_ratio_100"": 0.9411632473603109, ""dist_to_pdh_pct"": 1.6057332953460033, ""dist_to_pdl_pct"": 1.2612189195773515, ""dist_to_d1_open_pct"": -0.3859963902974891, ""phase_reversal"": 0.0, ""phase_manipulation"": 0.0, ""vol_ratio_setup"": 0.941293940275607, ""has_mss_nearby"": 1.0, ""po3_body_pct"": 0.976798143851529, ""po3_upper_wick"": 0.0, ""po3_lower_wick"": 0.0, ""po3_aligned"": 0.0, ""po3_htf2_aligned"": 1.0, ""displacement_ratio"": 1.4752370916754347, ""fib_level"": 0.46888412017167796, ""mom_60"": -0.04403065554628043, ""mom_240"": 0.02745901901058053, ""body_ratio_recent"": 0.5474990259951035, ""mom_aligned"": 0.0, ""atr_regime"": 0.7700857200308071, ""dist_pdh_atr"": 37.69230769230763, ""dist_pdl_atr"": 28.767123287670977}",4722.72,0.5503665206829307,NO_FILL,,,,,,,,,,,
XAUUSD,2026-05-13,bearish,2026-05-13 00:36:00+00:00,2026-05-13 00:40:00+00:00,4.0,0,Wednesday,asia,0.7187834564983033,4720.15,4726.34,4703.57,2.678513731825293,4725.53,4720.15,0.11397942861985551,True,11.95599999999995,range,0.33534128027827365,1.6168922071861973,True,range,"{""score"": 98.0, ""quality"": 58.0, ""ob_strength"": 6.0, ""sweep_strength"": 5.0, ""retest_count"": 0.0, ""is_unicorn"": 0.0, ""rr"": 2.678513731825293, ""risk_points"": 6.190000000000509, ""tp_source_htf"": 1.0, ""tp_source_capped"": 0.0, ""daily_bias_aligned"": 0.0, ""daily_bias_neutral"": 1.0, ""kz_london"": 0.0, ""kz_ny_am"": 0.0, ""kz_ny_pm"": 0.0, ""kz_asia"": 1.0, ""kz_ny_lunch"": 0.0, ""has_smt"": 0.0, ""has_feu_vert"": 1.0, ""has_breaker_kz"": 0.0, ""has_mss_fvg"": 1.0, ""has_po3_dist"": 0.0, ""has_phase_expansion"": 0.0, ""has_open_midnight_respect"": 0.0, ""has_FVG_sync"": 1.0, ""has_parent_ob"": 0.0, ""has_grandparent_ob"": 0.0, ""has_good_zone"": 1.0, ""has_session_direction"": 1.0, ""ob_group_size"": 3.0, ""bars_sweep_to_validation"": 19.0, ""bars_group_to_validation"": 21.0, ""is_bullish"": 0.0, ""hour_of_day"": 0.0, ""day_of_week"": 2.0, ""minutes_into_killzone"": 36.0, ""atr_at_setup"": 1.7800000000000051, ""atr_ratio_100"": 0.8347793462458313, ""dist_to_pdh_pct"": 0.14364472576338952, ""dist_to_pdl_pct"": 1.085997464364036, ""dist_to_d1_open_pct"": 0.6709763281428296, ""phase_reversal"": 0.0, ""phase_manipulation"": 0.0, ""vol_ratio_setup"": 0.8348968105065625, ""has_mss_nearby"": 1.0, ""po3_body_pct"": 0.26593137254903326, ""po3_upper_wick"": 0.0, ""po3_lower_wick"": 0.0, ""po3_aligned"": 1.0, ""po3_htf2_aligned"": 1.0, ""displacement_ratio"": 1.6853932584269615, ""fib_level"": 0.6560402684563975, ""mom_60"": -0.00826703804744046, ""mom_240"": 0.1739241232121919, ""body_ratio_recent"": 0.35450043530631814, ""mom_aligned"": 1.0, ""atr_regime"": 0.6798126470037688, ""dist_pdh_atr"": 3.814606741573002, ""dist_pdl_atr"": 28.488764044943757}",4678.98,0.8722180439180974,NO_FILL,,,,,,,,,,,
NAS100,2026-05-15,bearish,2026-05-15 00:25:00+00:00,2026-05-15 00:30:00+00:00,5.0,0,Friday,asia,0.7864211390699142,29645.71,29652.36,29632.409999999996,2.0,29651.61,29645.71,0.019901699099132576,True,70.85000000000073,range,0.32736496195320214,0.7980154132366267,True,range,"{""score"": 99.0, ""quality"": 27.0, ""ob_strength"": 3.0, ""sweep_strength"": 5.0, ""retest_count"": 0.0, ""is_unicorn"": 0.0, ""rr"": 2.0, ""risk_points"": 6.650000000001455, ""tp_source_htf"": 1.0, ""tp_source_capped"": 1.0, ""daily_bias_aligned"": 1.0, ""daily_bias_neutral"": 0.0, ""kz_london"": 0.0, ""kz_ny_am"": 0.0, ""kz_ny_pm"": 0.0, ""kz_asia"": 1.0, ""kz_ny_lunch"": 0.0, ""has_smt"": 0.0, ""has_feu_vert"": 0.0, ""has_breaker_kz"": 0.0, ""has_mss_fvg"": 0.0, ""has_po3_dist"": 0.0, ""has_phase_expansion"": 0.0, ""has_open_midnight_respect"": 0.0, ""has_FVG_sync"": 0.0, ""has_parent_ob"": 1.0, ""has_grandparent_ob"": 0.0, ""has_good_zone"": 1.0, ""has_session_direction"": 1.0, ""ob_group_size"": 1.0, ""bars_sweep_to_validation"": 1.0, ""bars_group_to_validation"": 2.0, ""is_bullish"": 0.0, ""hour_of_day"": 0.0, ""day_of_week"": 4.0, ""minutes_into_killzone"": 25.0, ""atr_at_setup"": 9.185714285714962, ""atr_ratio_100"": 1.3774783363146028, ""dist_to_pdh_pct"": 0.0571425489150357, ""dist_to_pdl_pct"": 2.1458909530436445, ""dist_to_d1_open_pct"": 1.8542562171867623, ""phase_reversal"": 0.0, ""phase_manipulation"": 0.0, ""vol_ratio_setup"": 1.3756295572426678, ""has_mss_nearby"": 1.0, ""po3_body_pct"": 0.7697974217311357, ""po3_upper_wick"": 0.0, ""po3_lower_wick"": 0.0, ""po3_aligned"": 0.0, ""po3_htf2_aligned"": 1.0, ""displacement_ratio"": 0.6174863387979277, ""fib_level"": 0.8571574329150063, ""mom_60"": 0.02058074128455724, ""mom_240"": 0.007792694096267339, ""body_ratio_recent"": 0.45756540765808706, ""mom_aligned"": 0.0, ""atr_regime"": 0.8563417944608634, ""dist_pdh_atr"": 1.8452566096422451, ""dist_pdl_atr"": 67.80093312596694}",29600.65,0.15199501040790614,LOSS,2026-05-15 01:00:13.796000+00:00,1813.796,29645.71,6.650000000001455,13.30000000000291,0.0,1.0887218045112808,135.0,2026-05-15 01:00:41.743000+00:00,27.947,-1.0
NAS100,2026-05-15,bearish,2026-05-15 00:30:00+00:00,2026-05-15 00:35:00+00:00,5.0,0,Friday,asia,0.8538587051255748,29638.21,29655.36,29603.909999999996,2.0,29649.36,29638.21,0.037620355615273174,True,70.85000000000073,range,0.32736496195320214,0.7980154132366267,True,range,"{""score"": 138.0, ""quality"": 28.0, ""ob_strength"": 4.0, ""sweep_strength"": 3.0, ""retest_count"": 0.0, ""is_unicorn"": 0.0, ""rr"": 2.0, ""risk_points"": 17.150000000001455, ""tp_source_htf"": 1.0, ""tp_source_capped"": 1.0, ""daily_bias_aligned"": 1.0, ""daily_bias_neutral"": 0.0, ""kz_london"": 0.0, ""kz_ny_am"": 0.0, ""kz_ny_pm"": 0.0, ""kz_asia"": 1.0, ""kz_ny_lunch"": 0.0, ""has_smt"": 0.0, ""has_feu_vert"": 0.0, ""has_breaker_kz"": 0.0, ""has_mss_fvg"": 1.0, ""has_po3_dist"": 0.0, ""has_phase_expansion"": 1.0, ""has_open_midnight_respect"": 0.0, ""has_FVG_sync"": 1.0, ""has_parent_ob"": 1.0, ""has_grandparent_ob"": 0.0, ""has_good_zone"": 1.0, ""has_session_direction"": 1.0, ""ob_group_size"": 1.0, ""bars_sweep_to_validation"": 11.0, ""bars_group_to_validation"": 11.0, ""is_bullish"": 0.0, ""hour_of_day"": 0.0, ""day_of_week"": 4.0, ""minutes_into_killzone"": 30.0, ""atr_at_setup"": 6.682142857143845, ""atr_ratio_100"": 0.9986762602216553, ""dist_to_pdh_pct"": 0.08242686259425396, ""dist_to_pdl_pct"": 2.120049298984834, ""dist_to_d1_open_pct"": 1.8284883431291366, ""phase_reversal"": 0.0, ""phase_manipulation"": 0.0, ""vol_ratio_setup"": 1.0012200864763359, ""has_mss_nearby"": 1.0, ""po3_body_pct"": 0.7037914691943179, ""po3_upper_wick"": 0.0, ""po3_lower_wick"": 0.0, ""po3_aligned"": 0.0, ""po3_htf2_aligned"": 1.0, ""displacement_ratio"": 2.3570283270974604, ""fib_level"": 0.8074176104479104, ""mom_60"": -0.06744313953209972, ""mom_240"": -0.018690863575254756, ""body_ratio_recent"": 0.4711404195704483, ""mom_aligned"": 1.0, ""atr_regime"": 0.8478895585138974, ""dist_pdh_atr"": 3.6590058792085474, ""dist_pdl_atr"": 92.08123997860734}",29614.65,0.07949198011620025,LOSS,2026-05-15 00:56:10.299000+00:00,1270.299,29638.21,17.150000000001455,34.30000000000291,0.6565597667636993,1.0052478134110867,1336.0,2026-05-15 01:01:16.808000+00:00,306.509,-1.0
NAS100,2026-05-15,bearish,2026-05-15 18:18:00+00:00,2026-05-15 18:20:00+00:00,2.0,18,Friday,ny_afternoon,0.7681131386613477,29366.51,29423.81,29251.909999999993,2.0,29402.01,29366.51,0.12088600245653978,True,165.21400000000068,range,1.1470947880841318,1.0343971580419684,False,range,"{""score"": 122.0, ""quality"": 53.0, ""ob_strength"": 5.0, ""sweep_strength"": 8.0, ""retest_count"": 0.0, ""is_unicorn"": 0.0, ""rr"": 2.0, ""risk_points"": 57.30000000000291, ""tp_source_htf"": 1.0, ""tp_source_capped"": 1.0, ""daily_bias_aligned"": 1.0, ""daily_bias_neutral"": 0.0, ""kz_london"": 0.0, ""kz_ny_am"": 0.0, ""kz_ny_pm"": 1.0, ""kz_asia"": 0.0, ""kz_ny_lunch"": 0.0, ""has_smt"": 0.0, ""has_feu_vert"": 0.0, ""has_breaker_kz"": 0.0, ""has_mss_fvg"": 1.0, ""has_po3_dist"": 0.0, ""has_phase_expansion"": 1.0, ""has_open_midnight_respect"": 1.0, ""has_FVG_sync"": 1.0, ""has_parent_ob"": 0.0, ""has_grandparent_ob"": 0.0, ""has_good_zone"": 1.0, ""has_session_direction"": 1.0, ""ob_group_size"": 3.0, ""bars_sweep_to_validation"": 18.0, ""bars_group_to_validation"": 20.0, ""is_bullish"": 0.0, ""hour_of_day"": 18.0, ""day_of_week"": 4.0, ""minutes_into_killzone"": 18.0, ""atr_at_setup"": 12.578571428571584, ""atr_ratio_100"": 0.8966376850556326, ""dist_to_pdh_pct"": 0.9983932661467363, ""dist_to_pdl_pct"": 1.1838923112809796, ""dist_to_d1_open_pct"": 0.8950041589348731, ""phase_reversal"": 0.0, ""phase_manipulation"": 0.0, ""vol_ratio_setup"": 0.8982319978699553, ""has_mss_nearby"": 1.0, ""po3_body_pct"": 0.8769633507853403, ""po3_upper_wick"": 0.0, ""po3_lower_wick"": 0.0, ""po3_aligned"": 0.0, ""po3_htf2_aligned"": 0.0, ""displacement_ratio"": 2.5440090857467035, ""fib_level"": 1.4054054054054055, ""mom_60"": 0.1945707257761153, ""mom_240"": 0.20825324687295801, ""body_ratio_recent"": 0.4894877599589632, ""mom_aligned"": 0.0, ""atr_regime"": 2.2009770626366296, ""dist_pdh_atr"": 23.54400908574656, ""dist_pdl_atr"": 27.31629755820511}",29139.61,0.7726488438701018,NO_FILL,,,,,,,,,,,
